user_id,age,occupation,gender
70500,31,other or not specified,M
275278,26,executive/managerial,M
58136,32,executive/managerial,M
116215,30,sales/marketing,M
54493,25,scientist,M
134488,34,K-12 student,M
106764,25,college/grad student,M
276242,26,executive/managerial,M
122276,30,college/grad student,M
255953,27,other or not specified,F
143717,30,technician/engineer,M
221796,31,college/grad student,M
47807,26,college/grad student,M
142048,34,college/grad student,M
243406,26,college/grad student,M
186525,30,scientist,M
17755,21,college/grad student,M
196836,30,college/grad student,F
162222,21,scientist,M
6740,26,executive/managerial,M
188850,18,scientist,M
243689,26,sales/marketing,M
41615,29,homemaker,F
292877,22,sales/marketing,M
225341,28,doctor/health care,M
174327,29,self-employed,M
54987,31,college/grad student,M
196278,31,executive/managerial,M
182412,25,self-employed,M
160828,27,executive/managerial,F
171379,29,executive/managerial,M
122202,30,executive/managerial,M
134578,30,college/grad student,M
88007,33,technician/engineer,M
214744,25,college/grad student,M
300752,25,academic/educator,F
103564,33,executive/managerial,M
93291,27,college/grad student,M
57835,30,college/grad student,M
227456,28,college/grad student,M
274811,42,sales/marketing,M
39015,25,sales/marketing,M
263070,26,executive/managerial,M
288228,26,college/grad student,M
168260,23,sales/marketing,M
210121,34,executive/managerial,M
273200,25,sales/marketing,M
33208,33,academic/educator,M
8610,18,college/grad student,M
241016,27,college/grad student,M
129444,33,artist,F
155058,29,other or not specified,M
281091,30,college/grad student,M
89862,30,other or not specified,F
125534,28,executive/managerial,M
202167,26,self-employed,M
65350,29,sales/marketing,M
121426,32,college/grad student,M
21907,32,college/grad student,M
104946,34,sales/marketing,M
71860,26,executive/managerial,M
249865,30,scientist,M
277317,32,executive/managerial,M
6262,33,other or not specified,F
300854,29,self-employed,M
142516,31,sales/marketing,M
142355,25,college/grad student,M
86802,32,college/grad student,M
57891,26,self-employed,M
123918,31,executive/managerial,M
195572,30,artist,F
4745,31,homemaker,F
62515,27,artist,F
287107,40,college/grad student,F
80105,26,executive/managerial,M
99737,31,college/grad student,M
76754,33,sales/marketing,M
191075,33,executive/managerial,M
273891,74,retired,F
62818,29,sales/marketing,M
55138,34,executive/managerial,M
108857,18,K-12 student,M
106024,37,college/grad student,M
8492,33,executive/managerial,M
180623,25,executive/managerial,M
29591,30,programmer,M
51297,30,scientist,F
249640,33,college/grad student,M
191773,32,self-employed,M
241724,30,artist,M
293682,45,academic/educator,M
130928,25,executive/managerial,M
8350,70,college/grad student,M
270470,36,academic/educator,M
262728,26,self-employed,M
172543,19,sales/marketing,M
93131,29,other or not specified,M
290661,25,clerical/admin,M
96656,31,self-employed,M
221299,28,K-12 student,M
69813,31,K-12 student,F
284636,25,executive/managerial,M
167003,26,executive/managerial,M
124888,27,artist,F
70701,31,artist,M
73483,29,executive/managerial,F
75769,29,college/grad student,M
107800,29,sales/marketing,F
171295,32,scientist,M
136415,32,executive/managerial,M
140201,33,executive/managerial,M
192565,26,college/grad student,F
161086,28,executive/managerial,M
32808,31,executive/managerial,M
258556,29,academic/educator,M
101209,33,executive/managerial,M
153923,83,retired,M
116336,32,K-12 student,M
108519,18,technician/engineer,M
165255,34,college/grad student,M
125250,40,sales/marketing,M
297798,30,college/grad student,M
205790,28,scientist,M
12934,27,scientist,M
224549,28,college/grad student,M
119603,27,K-12 student,M
146855,34,other or not specified,M
300800,33,retired,M
172568,29,college/grad student,M
295482,27,college/grad student,M
254358,33,homemaker,M
92781,32,artist,M
157274,18,sales/marketing,M
181057,34,self-employed,M
215638,26,artist,M
266500,31,other or not specified,M
160609,27,self-employed,F
68595,32,college/grad student,M
125933,33,executive/managerial,M
271649,30,homemaker,F
81965,25,executive/managerial,M
130654,32,sales/marketing,M
137279,33,sales/marketing,M
214758,33,scientist,M
227612,30,retired,M
42014,30,executive/managerial,M
134276,32,executive/managerial,M
270569,27,executive/managerial,M
283552,31,scientist,M
62504,26,college/grad student,M
16423,27,executive/managerial,M
25803,19,other or not specified,M
30181,33,sales/marketing,M
9770,32,sales/marketing,M
294340,34,homemaker,M
294062,32,other or not specified,M
274395,25,college/grad student,M
69600,32,self-employed,M
276473,31,scientist,M
208062,29,sales/marketing,M
104796,32,college/grad student,M
163282,34,college/grad student,M
274588,34,sales/marketing,M
217220,90,homemaker,M
168297,25,artist,M
198955,30,sales/marketing,M
41220,33,executive/managerial,M
241453,34,college/grad student,M
231157,26,college/grad student,M
153261,30,college/grad student,M
88837,33,other or not specified,M
183312,32,scientist,M
275766,27,homemaker,M
13918,44,lawyer,M
284121,33,executive/managerial,M
202849,31,sales/marketing,M
141813,20,sales/marketing,M
203950,42,sales/marketing,M
11081,38,clerical/admin,M
33612,18,scientist,F
238417,26,college/grad student,F
31812,30,academic/educator,M
130892,33,artist,M
69732,33,sales/marketing,M
237145,26,sales/marketing,M
9398,29,college/grad student,M
236829,26,executive/managerial,M
43972,28,scientist,M
84156,31,college/grad student,M
236019,34,artist,M
5200,25,college/grad student,M
116785,33,homemaker,M
8905,34,homemaker,F
185329,25,self-employed,M
156372,31,college/grad student,M
97818,26,self-employed,M
240539,21,college/grad student,M
292070,25,artist,M
191673,40,academic/educator,F
199372,31,executive/managerial,M
175950,27,customer service,M
56653,26,executive/managerial,M
126360,33,college/grad student,M
104288,25,college/grad student,M
300857,27,college/grad student,M
206612,31,clerical/admin,F
252710,31,scientist,M
94570,30,college/grad student,M
279609,30,academic/educator,M
133010,27,K-12 student,F
196211,9,scientist,F
48055,31,K-12 student,M
238329,34,homemaker,M
23052,33,sales/marketing,M
216168,27,college/grad student,M
246901,32,executive/managerial,F
238738,25,executive/managerial,M
99283,30,college/grad student,M
105987,29,other or not specified,M
126824,27,artist,M
655,33,executive/managerial,M
135961,32,executive/managerial,M
17531,29,executive/managerial,M
190294,29,scientist,M
283974,28,college/grad student,F
108224,27,college/grad student,M
257189,25,college/grad student,M
68925,33,college/grad student,F
195208,28,executive/managerial,M
106569,32,programmer,M
63255,34,sales/marketing,M
127818,31,college/grad student,M
253400,27,executive/managerial,M
206080,28,K-12 student,M
237589,34,self-employed,M
191299,44,sales/marketing,M
45372,33,sales/marketing,M
222246,27,self-employed,M
51827,27,college/grad student,M
191043,29,scientist,M
110589,30,executive/managerial,M
56910,16,K-12 student,M
257697,28,college/grad student,M
200437,28,other or not specified,M
86101,32,executive/managerial,M
119403,53,artist,M
125566,18,scientist,M
267509,33,homemaker,F
126888,27,sales/marketing,M
156110,30,college/grad student,M
34067,33,sales/marketing,M
93524,27,other or not specified,F
93582,30,sales/marketing,M
298545,30,retired,M
37538,33,college/grad student,F
78229,22,artist,F
106635,30,college/grad student,M
146422,28,executive/managerial,M
4502,43,executive/managerial,M
250837,30,executive/managerial,M
9772,20,sales/marketing,M
218355,31,college/grad student,M
117593,27,self-employed,F
163424,25,college/grad student,M
145679,34,college/grad student,M
219971,25,college/grad student,M
4727,33,college/grad student,M
225582,26,writer,F
136937,38,scientist,F
76384,25,sales/marketing,M
200389,30,executive/managerial,M
226092,25,college/grad student,M
281315,54,self-employed,M
259565,21,sales/marketing,M
30603,25,sales/marketing,M
39727,33,college/grad student,M
96127,25,sales/marketing,F
34382,28,artist,M
206116,31,college/grad student,M
272323,33,self-employed,M
84750,32,scientist,F
271100,28,college/grad student,M
95422,25,retired,M
59,90,retired,F
214869,25,self-employed,M
261395,28,sales/marketing,M
66249,28,other or not specified,M
58032,28,scientist,F
239492,23,homemaker,M
12068,30,sales/marketing,M
160180,30,executive/managerial,F
254007,34,college/grad student,M
217637,33,sales/marketing,M
131470,26,unemployed,M
221509,19,college/grad student,M
238483,26,college/grad student,M
254403,26,scientist,M
275095,32,college/grad student,F
226243,32,college/grad student,M
63060,32,other or not specified,M
20156,31,executive/managerial,M
119751,25,self-employed,M
265319,33,academic/educator,F
61253,26,technician/engineer,M
246184,26,sales/marketing,M
208136,33,executive/managerial,M
169555,21,scientist,M
80339,31,scientist,M
298875,20,sales/marketing,M
62607,31,college/grad student,M
212681,28,self-employed,M
198241,26,self-employed,M
248780,31,scientist,M
283831,28,sales/marketing,M
110951,29,self-employed,M
229125,27,college/grad student,M
194664,32,self-employed,M
196309,25,homemaker,M
244622,30,college/grad student,F
68315,24,retired,M
147913,31,scientist,M
21740,10,scientist,F
146325,32,sales/marketing,M
219578,32,executive/managerial,M
14949,55,self-employed,M
248280,33,scientist,M
117022,27,self-employed,F
179652,27,college/grad student,M
125740,30,college/grad student,M
107418,33,other or not specified,M
211384,18,K-12 student,M
265756,8,scientist,F
279521,76,academic/educator,F
244323,24,technician/engineer,M
109545,27,technician/engineer,M
64916,20,college/grad student,M
60009,27,college/grad student,M
121849,34,college/grad student,M
14877,30,sales/marketing,M
134894,31,academic/educator,M
95991,27,executive/managerial,M
3244,31,other or not specified,M
138923,28,college/grad student,F
62356,29,college/grad student,M
115530,32,doctor/health care,M
6791,33,scientist,M
36324,40,executive/managerial,M
280536,33,college/grad student,F
106050,26,college/grad student,M
245375,33,executive/managerial,M
127763,30,self-employed,M
50983,18,K-12 student,M
250629,29,sales/marketing,M
224028,32,college/grad student,M
85908,21,sales/marketing,F
264977,32,executive/managerial,M
209749,22,clerical/admin,M
227908,33,self-employed,M
301580,29,college/grad student,M
150191,26,scientist,M
178431,34,other or not specified,M
25850,31,college/grad student,M
134132,33,college/grad student,M
290566,27,executive/managerial,M
239383,29,sales/marketing,M
217157,28,clerical/admin,M
187015,18,K-12 student,M
49335,33,college/grad student,M
270250,28,college/grad student,F
18619,33,executive/managerial,M
203428,33,other or not specified,M
113971,26,self-employed,F
148497,26,self-employed,M
144877,29,executive/managerial,M
83964,18,sales/marketing,M
266144,26,sales/marketing,M
42407,31,clerical/admin,M
225548,34,scientist,M
273331,29,college/grad student,M
174525,26,college/grad student,M
34466,27,executive/managerial,M
18256,26,executive/managerial,M
25994,34,scientist,M
64697,31,homemaker,M
144436,33,executive/managerial,M
105510,25,college/grad student,M
85326,29,homemaker,M
284144,50,lawyer,M
97589,32,sales/marketing,M
91020,28,sales/marketing,M
115355,25,executive/managerial,M
161073,32,college/grad student,M
234916,18,K-12 student,M
79814,28,academic/educator,M
202901,25,executive/managerial,M
195847,28,sales/marketing,M
51906,26,college/grad student,M
148795,32,executive/managerial,M
222736,27,college/grad student,M
141134,53,executive/managerial,M
142969,21,self-employed,M
11316,28,college/grad student,M
56722,18,K-12 student,F
157965,30,college/grad student,F
145914,34,college/grad student,M
1446,29,sales/marketing,M
100050,34,executive/managerial,M
55136,31,sales/marketing,M
285491,31,college/grad student,M
221485,25,sales/marketing,M
10348,21,K-12 student,M
60650,28,clerical/admin,M
115172,28,self-employed,M
280994,18,homemaker,M
2228,34,college/grad student,M
145501,32,college/grad student,M
168494,33,scientist,M
248925,22,sales/marketing,M
240289,32,executive/managerial,M
202284,25,executive/managerial,M
118646,33,college/grad student,M
62807,26,executive/managerial,M
41778,34,executive/managerial,M
219617,80,executive/managerial,M
272520,33,sales/marketing,M
77659,38,other or not specified,F
299057,34,executive/managerial,M
148648,25,artist,F
73,34,self-employed,M
257228,25,executive/managerial,M
76816,28,sales/marketing,M
202445,83,retired,F
201518,25,college/grad student,M
110598,27,academic/educator,M
274479,21,scientist,M
28779,25,homemaker,M
603,30,scientist,F
83121,25,other or not specified,M
183354,29,clerical/admin,M
29943,29,college/grad student,M
55766,31,executive/managerial,M
274533,27,self-employed,M
90714,23,college/grad student,M
204237,31,scientist,M
192717,28,college/grad student,F
195762,26,college/grad student,M
51332,21,scientist,M
201422,29,executive/managerial,M
33464,27,college/grad student,M
282771,26,college/grad student,M
278818,25,scientist,M
16527,32,sales/marketing,M
190848,30,executive/managerial,M
125239,31,sales/marketing,M
279140,32,academic/educator,F
192274,18,scientist,M
240947,29,self-employed,M
117658,34,sales/marketing,F
12007,30,executive/managerial,M
156833,26,scientist,M
19966,18,K-12 student,F
194013,33,other or not specified,M
94883,26,sales/marketing,M
16941,26,college/grad student,M
75270,40,sales/marketing,M
53273,31,college/grad student,M
236453,31,scientist,M
126529,30,tradesman/craftsman,M
100354,42,self-employed,M
284400,29,sales/marketing,M
21792,20,clerical/admin,M
51586,30,college/grad student,M
171722,34,executive/managerial,M
103704,29,sales/marketing,M
44937,25,other or not specified,M
